"Delivery Rate","tick"
1.0571467380919435,372.0
2.996186657032594,373.0
1.7641199153842178,374.0
1.4157140033320605,375.0
2.315971179521046,376.0
2.624144705197336,377.0
0.7425081199143903,378.0
3.7373653920979444,379.0
0.22686341497503973,380.0
3.5544334535815842,381.0
1.0850711360770489,382.0
4.418369393245643,383.0
0.9866649341649342,384.0
1.7333244651371247,385.0
2.0154552835160584,386.0
5.595835632020711,387.0
1.7986916376552242,388.0
1.441578753714262,389.0
4.229993927976311,390.0
3.2451037501836395,391.0
4.24605463195439,392.0
2.216903838750481,393.0
0.05357674785842452,394.0
2.0067657646855297,395.0
-0.2336678680134563,396.0
6.068413325804632,397.0
0.6642041825983075,398.0
1.9006733290180053,399.0
1.9004095765971685,400.0
1.195276631429156,401.0
-0.12372632369461496,402.0
4.840524986709198,403.0
2.545992231467364,404.0
2.669537520348557,405.0
3.5090748480398073,406.0
3.275252482018631,407.0
2.07455306644554,408.0
2.6910275850235865,409.0
2.260084868758805,410.0
0.46778605925664757,411.0
2.130785004302161,412.0
0.8465927933853692,413.0
2.2557403555951003,414.0
0.37397258744007983,415.0
1.3425138355653061,416.0
0.11691134451660389,417.0
1.9967262467890505,418.0
2.4766444274661086,419.0
1.1285727727908828,420.0
1.2693453652828655,421.0
0.6640978388536527,422.0
6.307211447750446,423.0
7.494327084240662,424.0
0.687848864933866,425.0
1.2439017863217954,426.0
2.8841097309861383,427.0
0.45168631446686786,428.0
0.6638045558222829,429.0
0.6634998468278643,430.0
4.441724282421629,431.0
1.7510299784082204,432.0
0.4877221306107174,433.0
4.463905307655306,434.0
2.1113666184044386,435.0
4.9834139369291295,436.0
5.092740963374046,437.0
0.36808471794069986,438.0
2.132976787373957,439.0
2.528698039454722,440.0
1.4169065452083507,441.0
3.1533762789657636,442.0
3.837277314440023,443.0
5.22204639231938,444.0
2.4148321131319004,445.0
0.6443799817128553,446.0
1.2759917405196841,447.0
2.7533387678265613,448.0
0.6303684084062631,449.0
3.0383296653395533,450.0
1.4246086395379192,451.0
4.168598026598028,452.0
8.161096238574073,453.0
4.154059483461574,454.0
7.066869788409422,455.0
2.241289451835749,456.0
1.128000640796073,457.0
1.3780054236950787,458.0
3.61308692354371,459.0
1.7195632195363735,460.0
0.6595043128276675,461.0
3.0787155993098274,462.0
0.5123166179571923,463.0
2.6478027697515274,464.0
0.5573868452778605,465.0
2.033437285921739,466.0
2.816945969966057,467.0
0.7138383643646803,468.0
0.02315154617037084,469.0
3.8262535612535618,470.0
0.3929662943925388,471.0
1.323505121478721,472.0
0.4646470697058932,473.0
2.7738610926110927,474.0
1.840779685193479,475.0
2.1315438594425906,476.0
3.1720439657759334,477.0
3.482711793789947,478.0
2.0775842031628082,479.0
0.6968739227690418,480.0
1.1685386042866854,481.0
1.4885770733393018,482.0
1.4111953276869527,483.0
3.152951287536008,484.0
3.533045055166653,485.0
2.058911693591067,486.0
1.0367722310668197,487.0
0.6311818452703908,488.0
4.878552414771424,489.0
5.972204172105034,490.0
1.0036872297818527,491.0
2.615821811630635,492.0
4.616814306798613,493.0
1.8736853832187725,494.0
2.417889959083779,495.0
1.5259605412972992,496.0
3.577131486727986,497.0
1.0090377312782763,498.0
3.487626095650054,499.0
1.1777837858208315,500.0
1.3803589466089465,501.0
1.7031950804688267,502.0
2.3416114719594057,503.0
5.662834120557804,504.0
5.160192289004733,505.0
4.799320443439121,506.0
1.5532645325038132,507.0
4.25048643524131,508.0
2.846563847094761,509.0
1.6525183075074479,510.0
3.8158968056387197,511.0
6.508793517156281,512.0
1.3042276036144027,513.0
1.502180601517232,514.0
2.1650345808208153,515.0
5.921160581248819,516.0
1.0791996339201733,517.0
0.8380227323634075,518.0
4.933176184177623,519.0
0.5142331747126742,520.0
1.6380368472160525,521.0
0.7104172990516368,522.0
1.118634766861158,523.0
4.337213889713888,524.0
0.8943920607752446,525.0
1.6327706852391286,526.0
0.2055695697490774,527.0
1.0819126730968833,528.0
7.0490577478077485,529.0
-3.0850014466463765E-4,530.0
0.5963512930424696,531.0
1.6172049904622499,532.0
3.0712660666558715,533.0
0.18738054024261486,534.0
1.8104268950827227,535.0
3.005950064507183,536.0
1.2323738865526577,537.0
0.7329297008063498,538.0
1.6912448554419968,539.0
5.74759024739214,540.0
1.8289945402188768,541.0
-0.10286178601813277,542.0
6.915462962962963,543.0
0.3045470965547284,544.0
0.9766773504273502,545.0
3.5725952145680404,546.0
3.9114488972125687,547.0
0.9503914040476408,548.0
0.6572280077300783,549.0
1.7878682370057952,550.0
2.082311619317461,551.0
2.6729694413492213,552.0
0.5442910287489985,553.0
1.4882450209375955,554.0
1.058191347014421,555.0
1.425038597792911,556.0
1.0412322410752288,557.0
4.702499300005145,558.0
1.2696921802663903,559.0
6.405424514577952,560.0
3.352306365225563,561.0
2.717109964651236,562.0
0.25285359644575306,563.0
0.25114435496357024,564.0
1.4119215672573227,565.0
3.647292736271923,566.0
1.313099416287702,567.0
2.0626616161313853,568.0
1.4554958203635864,569.0
3.546549347588202,570.0
2.252721887449547,571.0
1.2521730714727648,572.0
1.6587260455973847,573.0
0.7363075594148925,574.0
2.741309725323175,575.0
2.473976749816769,576.0
1.3412992262308119,577.0
0.9902735773152336,578.0
7.158138338269916,579.0
1.4206295453554745,580.0
0.764780076118959,581.0
3.00997237259808,582.0
0.903255888945545,583.0
0.9742666632537321,584.0
1.873395686550292,585.0
0.015664801380097487,586.0
1.5314891931739754,587.0
3.406184693838748,588.0
1.6546633031937377,589.0
2.3215212187749588,590.0
4.512188802837778,591.0
5.206578915760697,592.0
0.5343278739263378,593.0
1.0793030581783454,594.0
0.4068356951414282,595.0
1.142821403133903,596.0
3.1701060245155657,597.0
0.602947116506573,598.0
3.6701850147342467,599.0
1.0341740316018486,600.0
2.1983317839014562,601.0
0.028562715353291242,602.0
1.238748960190137,603.0
2.409256694918089,604.0
3.8712757180903745,605.0
2.9331907217551985,606.0
3.321533546349121,607.0
2.9598975539937147,608.0
2.3581216023308436,609.0
5.836159825965296,610.0
0.9447439465652318,611.0
0.31436695419436483,612.0
0.5289919046285928,613.0
4.193246193740312,614.0
3.550787302100556,615.0
2.241852961249082,616.0
1.3444252289924332,617.0
0.4967517362429643,618.0
3.2835614600107363,619.0
1.5089666388132472,620.0
3.3189492966359935,621.0
0.7040649147170885,622.0
1.6974190909852673,623.0
0.5787526789060078,624.0
3.1666454617179283,625.0
0.7359774225320209,626.0
0.3950633625633626,627.0
2.2062684862416586,628.0
1.9661898379640106,629.0
2.825002914965887,630.0
-0.0900861662151601,631.0
1.4031206804891014,632.0
1.546405540221954,633.0
4.89879602710898,634.0
5.540742295783475,635.0
1.3574435172511583,636.0
4.443629371853054,637.0
1.3583407987725928,638.0
1.4960324254158106,639.0
1.1368490929815276,640.0
2.529352498547295,641.0
0.6962923436629999,642.0
1.0446745770332728,643.0
3.4000798895390933,644.0
3.2048798754537886,645.0
1.7979457370864138,646.0
0.6203601590381735,647.0
2.0020391616075672,648.0
3.442894879515137,649.0
0.5825519943291934,650.0
4.9431343455256505,651.0
3.2625731405157916,652.0
6.686023845582808,653.0
0.9295924075197357,654.0
1.5562391007685124,655.0
0.34822806737399076,656.0
0.6473042381247254,657.0
2.993764605880185,658.0
2.157012627014101,659.0
3.59049266842252,660.0
4.910113452374779,661.0
3.919266031967181,662.0
1.6164314195777114,663.0
2.9851848772217155,664.0
1.9706326954893763,665.0
0.8124281045507228,666.0
2.140818908285564,667.0
0.056233050575155846,668.0
2.5676839748244973,669.0
1.9863860004746345,670.0
0.7506539925500344,671.0
1.713063742544006,672.0
3.221077400610195,673.0
0.7342819805812385,674.0
5.170304409642645,675.0
0.7641094526921604,676.0
0.2537087263887725,677.0
3.1817000514010316,678.0
2.0661812543393423,679.0
3.204472626007462,680.0
1.528185746087798,681.0
3.193498368973685,682.0
3.6908643643643635,683.0
5.54504208064339,684.0
1.5905628209205003,685.0
2.757188714063714,686.0
3.160910557978588,687.0
1.8304722372915,688.0
0.9796251798167427,689.0
1.0326082163944483,690.0
1.0929735610719384,691.0
3.0262889231642025,692.0
2.1552194131213738,693.0
0.6165921446884832,694.0
1.1088908884197668,695.0
1.0334274637493954,696.0
2.7261286025362894,697.0
3.1965048884393843,698.0
1.2142895710976984,699.0
2.9022154474632003,700.0
1.3222517549752122,701.0
1.931859756505311,702.0
2.862385940421361,703.0
1.5032140706840873,704.0
2.739670138888888,705.0
1.1907335257335259,706.0
0.302607463498104,707.0
0.7421882259052396,708.0
1.8888580246913584,709.0
2.843859156904498,710.0
2.444316310533872,711.0
5.870472827410168,712.0
0.19436427082191104,713.0
1.5042636909836398,714.0
1.4602309098941164,715.0
0.852322253073851,716.0
8.231886680127445,717.0
3.0139042978510755,718.0
2.241821861043135,719.0
2.3632423245978225,720.0
1.4246456578279978,721.0
10.971291021763628,722.0
4.36953551828131,723.0
0.645772458216115,724.0
3.206071976472142,725.0
5.601230523732496,726.0
1.197468049318636,727.0
3.6451835593150674,728.0
1.8435062265794522,729.0
3.505881037163158,730.0
1.6078687919167873,731.0
3.022919354139673,732.0
3.1895479349892883,733.0
1.4889914479869182,734.0
2.11421731293245,735.0
5.531328013530026,736.0
1.2646387650019195,737.0
2.9852568939233337,738.0
2.839334741989299,739.0
2.9927761171469762,740.0
4.1948218643104145,741.0
1.089752498710259,742.0
1.5516559023805403,743.0
4.417625917451808,744.0
3.595888418996966,745.0
3.1083299824034545,746.0
1.6504979178959438,747.0
0.7801700855106161,748.0
5.069316251617454,749.0
0.4273459322119976,750.0
2.1224604787864894,751.0
9.434250519450167,752.0
0.8892825578158282,753.0
2.741523866079179,754.0
7.454380672451446,755.0
2.0992466467341027,756.0
0.7858085379925305,757.0
0.580881433549332,758.0
2.0746393854812544,759.0
4.990126135099797,760.0
0.9252683997026103,761.0
3.755899027600404,762.0
5.466422068816711,763.0
2.7696861968081308,764.0
2.060779753707643,765.0
0.23881132061258747,766.0
3.25745946360994,767.0
1.982571573012268,768.0
0.8766135366741683,769.0
0.7611910228244335,770.0
3.9740229073184645,771.0
3.182455652048226,772.0
2.1005784062055763,773.0
2.090430061976543,774.0
0.6741674458530174,775.0
5.969588097076057,776.0
0.874574790858697,777.0
1.421062243074039,778.0
2.108115023605129,779.0
1.2102526703764445,780.0
3.105160355742608,781.0
0.11652267931011233,782.0
1.2287499999999998,783.0
11.30761670032975,784.0
8.239597891996253,785.0
2.4060242683976774,786.0
3.1064775180554123,787.0
3.123105143309189,788.0
3.040500366396857,789.0
0.8471161590577952,790.0
1.621104122977525,791.0
6.565637884834797,792.0
1.4943412996330794,793.0
0.9050443050577461,794.0
5.988026756774634,795.0
3.92962158208098,796.0
1.0496928256928253,797.0
1.2239621525837312,798.0
1.6201833194964474,799.0
2.4178448354240656,800.0
4.591189634593768,801.0
0.9672783821094929,802.0
0.1720385263122518,803.0
0.3581733469025881,804.0
1.4136966731499683,805.0
-0.15788926685872548,806.0
-0.5788629753033373,807.0
0.3727343802735659,808.0
-0.257345183892487,809.0
0.010925959687718464,810.0
-0.09477251671713334,811.0
-0.42902607039216956,812.0
-0.26102023970996596,813.0
-0.08386353945164693,814.0
0.4009158020493423,815.0
-0.2344555990645828,816.0
0.1869610169435208,817.0
0.7848912211083264,818.0
-0.4099277199277198,819.0
0.5265787436652253,820.0
0.31083423090562257,821.0
-0.06768722983940373,822.0
0.18237600774179089,823.0
2.0175292731798025,824.0
-0.16818849499562885,825.0
0.5176383801383801,826.0
-0.2742712155529599,827.0
-0.16952115881672783,828.0
-0.2390917889931472,829.0
1.2031911016953123,830.0
-0.6681811101218995,831.0
-0.3096353246167617,832.0
1.4403386101404803,833.0
0.28757433264895976,834.0
0.10760790708817021,835.0
0.35502110991448566,836.0
-0.1264262496762496,837.0
2.4789844414844415,838.0
-0.3622850533313838,839.0
0.33163230294512736,840.0
-0.4174873079508893,841.0
-0.2060362411779198,842.0
0.7236387847257406,843.0
-0.28940520558624017,844.0
1.058966269205807,845.0
0.18808030990173852,846.0
-0.6381785492093605,847.0
1.3182609069712878,848.0
-0.06068550594321204,849.0
0.37593485502089785,850.0
-0.35780195199637055,851.0
-0.12941294895671335,852.0
2.932291666666667,853.0
5.345247663896859,854.0
-0.3270288668729499,855.0
0.10573233891712135,856.0
-0.23733487122786404,857.0
0.11375166618371492,858.0
0.5328540464194408,859.0
1.7275153887653887,860.0
-0.41073998076441154,861.0
-0.42245981730356735,862.0
0.16544665933342173,863.0
0.09191930254976488,864.0
-0.3585044755688192,865.0
0.399242170039584,866.0
0.23601418616226982,867.0
-0.08403824310621424,868.0
-0.21822412050031792,869.0
1.000888740888741,870.0
-0.04658552614476896,871.0
0.17962542087542097,872.0
7.85814690577924E-4,873.0
0.3435035066312875,874.0
-0.13174093450409236,875.0
0.2090437708291893,876.0
-0.30370169207233083,877.0
1.0837238325281806,878.0
-0.2353974933349271,879.0
-0.2247031632433631,880.0
1.301770451770452,881.0
-0.21009920100661306,882.0
-0.45672458329934473,883.0
0.1847706414527495,884.0
-0.270129591502578,885.0
-0.31268359772584847,886.0
0.24907172421599738,887.0
-0.4175805208604663,888.0
0.16710785478891305,889.0
0.04572830483457731,890.0
-0.42104741019214714,891.0
-0.19444312169312172,892.0
0.2129395180207537,893.0
0.018483156328010474,894.0
-0.47113762233386164,895.0
-0.14496462666531124,896.0
0.5060192548679395,897.0
0.5696924628292748,898.0
-0.15707774505521183,899.0
1.4767159742913472,900.0
-0.5216022847559548,901.0
-0.2593012013550807,902.0
-0.4568993070804663,903.0
-0.682618819604025,904.0
-0.20112829934272275,905.0
0.1461416361416361,906.0
-0.06472727889394554,907.0
-0.3059817955875073,908.0
-0.12850790218468133,909.0
-0.41947667211921474,910.0
1.588306318332062,911.0
-0.10969540837756818,912.0
0.6402115619463814,913.0
0.004838927747695978,914.0
1.3605794507235203,915.0
0.8420670093795091,916.0
0.39614328567888946,917.0
-0.3505862892490799,918.0
-0.4463319845580355,919.0
-0.02284000746679975,920.0
-0.12569597544805988,921.0
-0.4550283585809902,922.0
-0.34831976641522244,923.0
-0.22172067316531388,924.0
0.3124680374450413,925.0
-0.13116751191079515,926.0
-0.47125723774355066,927.0
1.4470774976657332,928.0
0.27401339171915684,929.0
-0.5822949547814843,930.0
0.4187233662020814,931.0
2.632133419615272,932.0
0.4926439241162209,933.0
0.6702916749366779,934.0
-0.10123545072126229,935.0
0.09532248214132308,936.0
-0.3940480594190508,937.0
-0.26805978402289876,938.0
-0.10897242929385788,939.0
-0.19499565321801618,940.0
0.3669088767235597,941.0
-0.01675819657479795,942.0
3.4577256970560346,943.0
-0.39440367860127734,944.0
-0.02408017908017905,945.0
0.3689397606060821,946.0
-0.07712047769887688,947.0
-0.1247308733993517,948.0
-0.3053085723200096,949.0
0.5288226633156473,950.0
-0.40227074869338286,951.0
-0.14949563166301785,952.0
0.10870873198094186,953.0
1.0631113286022196,954.0
0.2620157928491263,955.0
0.05779037833367294,956.0
-0.1192009060337611,957.0
-0.2958015025287388,958.0
-0.1661870746014388,959.0
-0.5397186209723236,960.0
0.5614398101898104,961.0
0.7642905855369987,962.0
-0.055465457833926035,963.0
-0.24281040887837457,964.0
-0.3904873854383906,965.0
0.862916666666667,966.0
-0.28824626988138624,967.0
-0.16095659782619487,968.0
-0.24250310900429678,969.0
-0.14867439903671786,970.0
0.1782534595034596,971.0
-0.42581150162264714,972.0
-0.19487970241259717,973.0
-0.4521108498799715,974.0
0.34959986636457235,975.0
-0.6049245348674145,976.0
-0.3566961917392951,977.0
-0.42921250613169815,978.0
-0.49850861566915194,979.0
0.9201458683711573,980.0
0.0029957822797734325,981.0
-0.31599839625424014,982.0
0.41378222099267825,983.0
-0.5027131757447189,984.0
-0.4437187581621263,985.0
0.09007183220502632,986.0
-0.45137451521455646,987.0
0.6867308798027946,988.0
-0.38968408015575223,989.0
0.9360371801050164,990.0
-0.330149401887036,991.0
-0.3353396956370285,992.0
0.06537579837889441,993.0
-0.05793900891161742,994.0
-0.610571653817268,995.0
-0.308904790743026,996.0
-0.3143537737090785,997.0
-0.3165154343693152,998.0
0.5686519251002833,999.0
0.15462817974888918,1000.0
-0.22950702075702067,1001.0
-0.45383027425790595,1002.0
-0.5656878394016076,1003.0
-0.3979318141916305,1004.0
0.41513188608776835,1005.0
-0.13336259203846954,1006.0
-0.042913105413105404,1007.0
-0.2402175555802305,1008.0
0.4916582029082029,1009.0
-0.5533237840590782,1010.0
2.19568576274173,1011.0
-0.08602178462802582,1012.0
0.27904933574051205,1013.0
-0.2074453783087476,1014.0
0.24675012025012033,1015.0
0.05135114561232693,1016.0
-0.161633285929774,1017.0
-0.5785535223853016,1018.0
1.9404238315696651,1019.0
0.45000542667209337,1020.0
-0.23406378089184732,1021.0
-0.5105704158029735,1022.0
-0.49226953154372505,1023.0
-0.681890067484947,1024.0
0.3701388888888889,1025.0
0.4311186555088995,1026.0
-0.12473417341171991,1027.0
-0.29724672918525824,1028.0
0.3128740538095481,1029.0
0.1494960558140392,1030.0
-0.5943082178436867,1031.0
-0.5996953766150195,1032.0
1.2308657589830194,1033.0
0.10536737647211727,1034.0
0.07091674529174531,1035.0
-0.28872212073335307,1036.0
0.3156349206349206,1037.0
-0.7563888888888887,1038.0
-0.0208994708994709,1039.0
0.9599193761133004,1040.0
-0.34942845329102373,1041.0
-0.23719497169497175,1042.0
0.14544969529756546,1043.0
0.014815054443677575,1044.0
0.09019206980522075,1045.0
0.3433599018046693,1046.0
0.04094377857289133,1047.0
-0.2091246511164274,1048.0
-0.471855660407131,1049.0
-0.0559646075601958,1050.0
-0.08803262876031637,1051.0
-0.20416212703398207,1052.0
-0.2677067532141061,1053.0
0.08689959987964148,1054.0
-0.02042147667147665,1055.0
0.3816086694765477,1056.0
-0.3403358460881149,1057.0
0.6130706904536335,1058.0
-0.08028805341305341,1059.0
-0.013368444376473465,1060.0
0.6931267035433701,1061.0
-0.08798495911133719,1062.0
0.04581245671420904,1063.0
0.5181223244348244,1064.0
-0.40487520609014194,1065.0
-0.15282320094559185,1066.0
-0.2537044369029664,1067.0
-0.38574075502851246,1068.0
-0.5810331800141301,1069.0
-0.5063726513997412,1070.0
0.3538237062948554,1071.0
-0.21347661463067596,1072.0
-0.4938703843541114,1073.0
0.24843282534459007,1074.0
-0.6710514927661654,1075.0
0.8967438271604938,1076.0
-0.4639102318853276,1077.0
0.3571110180033993,1078.0
0.4216056136271127,1079.0
-0.4307680633648679,1080.0
0.14543641671227872,1081.0
0.029808836996336994,1082.0
0.11909826282855805,1083.0
0.3859188887254481,1084.0
-0.0017099861189535097,1085.0
-0.5078459164003387,1086.0
-0.052184487635002545,1087.0
-0.23193195230695238,1088.0
0.5817447374836673,1089.0
-0.07809152355037352,1090.0
0.42243390733129854,1091.0
0.2881427157962244,1092.0
0.14176606535554864,1093.0
-0.5555395326616255,1094.0
-0.4194758877250576,1095.0
-0.3161394959952256,1096.0
-0.6360815454896142,1097.0
-0.19996068867471992,1098.0
-0.7136755082149822,1099.0
-0.6294739057239057,1100.0
-0.5063706834489932,1101.0
0.31140030045507994,1102.0
-0.49998028530923255,1103.0
0.06490935861343056,1104.0
-0.23321766305323632,1105.0
-0.16090007215007213,1106.0
-0.2104720047768019,1107.0
-0.5919992680381777,1108.0
-0.5066214808583229,1109.0
1.6532275132275132,1110.0
-0.43499675522208847,1111.0
-0.16889344602192904,1112.0
0.13955664306957402,1113.0
-0.2741816444540997,1114.0
0.5737826505217809,1115.0
-0.23090160809508564,1116.0
-0.03433775433580856,1117.0
-0.08867963647697169,1118.0
-0.04153463805806279,1119.0
2.2085852414270293,1120.0
2.35768861382937,1121.0
-0.44672242390455535,1122.0
-0.6677692642566059,1123.0
-0.34422571744020614,1124.0
0.39035654160654165,1125.0
-0.09708290537254727,1126.0
1.0230228911486499,1127.0
-0.1606836242331198,1128.0
0.8017379734427788,1129.0
-0.2964076099291454,1130.0
0.01865079365079365,1131.0
2.224964387464388,1132.0
-0.041828019459578605,1133.0
-0.3561683061663712,1134.0
-0.4471000281865254,1135.0
-0.10187418393284206,1136.0
-0.4476272225177967,1137.0
0.2516302091661189,1138.0
-0.2612746181022043,1139.0
0.5654810427130662,1140.0
0.26513449097462377,1141.0
-0.3866178925960977,1142.0
-0.6020603762758832,1143.0
1.3965806878306872,1144.0
-0.3645673306712173,1145.0
0.19359055296555294,1146.0
-0.23757767345759062,1147.0
-0.19632020757020763,1148.0
-0.3785319297607689,1149.0
-0.2467411528195842,1150.0
1.632939544738615,1151.0
0.0094377090301003,1152.0
-0.45973394015927166,1153.0
-0.22401642593744628,1154.0
0.06871590965889209,1155.0
0.6665795745634164,1156.0
-0.3140033118035107,1157.0
-0.28871681151092915,1158.0
-0.34315922730692405,1159.0
-0.23529097411813793,1160.0
-0.5529706477732794,1161.0
-0.4030919312169312,1162.0
0.023677249472351985,1163.0
1.8703656099296915,1164.0
0.4463891475068957,1165.0
0.3024367602505348,1166.0
0.05809726526444121,1167.0
0.5760928939844668,1168.0
0.30836635806764334,1169.0
-0.4933543887530207,1170.0
0.7044471026049972,1171.0
-0.09238280238280237,1172.0
0.2387895639163292,1173.0
-0.013927469980229732,1174.0
0.4263462787212787,1175.0
0.2485392793435518,1176.0
0.1486800204304842,1177.0
0.8998411592993323,1178.0
0.22073412358810957,1179.0
-0.07554183724771961,1180.0
0.18253877205633448,1181.0
-0.4600330987095694,1182.0
-0.22277608989974582,1183.0
0.262331349206349,1184.0
-0.1876844046384502,1185.0
0.29638370499715017,1186.0
-0.5725802788182004,1187.0
-0.3419147961400204,1188.0
-0.2711247004748738,1189.0
0.9170612852932634,1190.0
-0.2798987805566754,1191.0
-0.5997417903575719,1192.0
-0.15199467199467195,1193.0
2.080354631388944,1194.0
0.26699781675411033,1195.0
-0.40069243488303685,1196.0
0.4068506645015265,1197.0
0.1744099237288893,1198.0
0.4774619204943889,1199.0
0.12267184472447643,1200.0
1.427644438894439,1201.0
-0.13735112025516827,1202.0
0.46370426440952245,1203.0
1.1535988778227337,1204.0
0.056431405895691567,1205.0
0.251582844607806,1206.0
0.39824087065603636,1207.0
0.0538236860097844,1208.0
0.36947098332632666,1209.0
1.43469298245614,1210.0
-0.18930626102610226,1211.0
