"tick","DeliveryRatio"
101.0,0.9072222222222224
103.0,1.0183333333333333
105.0,0.852222222222222
107.0,0.9861111111111108
109.0,0.9216666666666665
111.0,0.957222222222222
113.0,0.9394444444444445
115.0,0.8605555555555556
117.0,0.9444444444444445
119.0,0.9255555555555552
121.0,0.893888888888889
123.0,0.9622222222222222
125.0,1.004444444444445
127.0,0.9866666666666664
129.0,0.8761111111111111
131.0,0.935
133.0,0.8977777777777778
135.0,1.0038888888888888
137.0,0.9199999999999998
139.0,0.9638888888888888
141.0,0.8761111111111111
143.0,0.9061111111111111
145.0,0.9405555555555556
147.0,0.9216666666666667
149.0,0.9566666666666666
151.0,0.8927777777777778
153.0,0.9227777777777779
155.0,0.8972222222222225
157.0,0.9250000000000003
159.0,0.9666666666666667
161.0,0.9411111111111111
163.0,0.9466666666666665
165.0,0.9700000000000001
167.0,0.981666666666667
169.0,0.9305555555555554
171.0,0.9638888888888891
173.0,0.9216666666666667
175.0,0.8694444444444447
177.0,0.9166666666666663
179.0,0.9527777777777776
181.0,0.9305555555555557
183.0,0.9066666666666665
185.0,1.017222222222222
187.0,0.8766666666666666
189.0,0.8822222222222224
191.0,0.9183333333333336
193.0,0.9544444444444445
195.0,0.9227777777777778
197.0,0.9733333333333333
199.0,0.9194444444444445
201.0,0.9011111111111111
203.0,0.8927777777777779
205.0,0.8694444444444446
207.0,0.9422222222222221
209.0,1.011111111111111
211.0,0.9538888888888888
213.0,0.9077777777777778
215.0,0.9922222222222224
217.0,0.9277777777777777
219.0,0.9149999999999999
221.0,0.9644444444444444
223.0,0.8966666666666664
225.0,0.9433333333333335
227.0,0.97
229.0,0.8977777777777778
231.0,0.9344444444444443
233.0,0.9349999999999998
235.0,0.9422222222222221
237.0,0.9255555555555557
239.0,0.7883333333333332
241.0,0.8916666666666665
243.0,0.9377777777777778
245.0,1.0627777777777776
247.0,0.9649999999999999
249.0,0.8555555555555555
251.0,0.9216666666666666
253.0,0.921111111111111
255.0,0.9872222222222221
257.0,0.9472222222222223
259.0,0.8555555555555554
261.0,0.878888888888889
263.0,0.8905555555555557
265.0,0.9422222222222224
267.0,0.9038888888888891
269.0,0.832222222222222
271.0,0.8999999999999997
273.0,0.9972222222222226
275.0,0.9766666666666665
277.0,0.9216666666666664
279.0,0.9172222222222222
281.0,0.8161111111111113
283.0,0.9466666666666667
285.0,0.9577777777777778
287.0,0.9394444444444446
289.0,0.9122222222222224
291.0,0.8866666666666667
293.0,0.9355555555555556
295.0,0.9216666666666665
297.0,0.9911111111111113
299.0,0.9827777777777774
301.0,0.8994444444444442
303.0,0.9388888888888887
305.0,1.0244444444444443
307.0,0.872777777777778
309.0,0.923888888888889
311.0,0.9922222222222221
313.0,0.9172222222222222
315.0,0.9383333333333334
317.0,0.94
319.0,0.8394444444444444
321.0,0.8816666666666666
323.0,0.957222222222222
325.0,0.9544444444444444
327.0,0.9555555555555555
329.0,0.9316666666666666
331.0,0.9149999999999999
333.0,0.986111111111111
335.0,0.8938888888888888
337.0,0.8994444444444443
339.0,0.9061111111111115
341.0,0.9022222222222221
343.0,0.8805555555555555
345.0,0.8811111111111114
347.0,0.9327777777777776
349.0,0.9111111111111113
351.0,0.9977777777777782
353.0,1.0233333333333334
355.0,0.9233333333333338
357.0,0.9133333333333336
359.0,0.9122222222222223
361.0,0.8894444444444443
363.0,0.9333333333333336
365.0,0.8516666666666665
367.0,0.9811111111111112
369.0,0.9205555555555555
371.0,1.0077777777777783
373.0,0.946111111111111
375.0,0.9016666666666666
377.0,0.9088888888888889
379.0,0.922222222222222
381.0,1.0272222222222223
383.0,0.9133333333333332
385.0,0.9072222222222223
387.0,0.8872222222222221
389.0,1.0294444444444444
391.0,0.9522222222222222
393.0,0.8866666666666665
395.0,0.8916666666666668
397.0,0.8711111111111111
399.0,0.8283333333333334
401.0,0.9466666666666669
403.0,0.9394444444444445
405.0,0.9427777777777779
407.0,0.9650000000000001
409.0,0.9033333333333335
411.0,0.9416666666666667
413.0,0.9316666666666665
415.0,0.9572222222222222
417.0,0.9249999999999999
419.0,0.9277777777777781
421.0,0.9283333333333333
423.0,0.9372222222222221
425.0,0.8505555555555557
427.0,0.9966666666666665
429.0,0.9477777777777776
431.0,0.9477777777777778
433.0,0.8927777777777777
435.0,0.9088888888888893
437.0,0.942777777777778
439.0,0.8899999999999998
441.0,0.8916666666666667
443.0,0.8683333333333334
445.0,0.8816666666666666
447.0,0.8799999999999998
449.0,0.9572222222222222
451.0,0.9494444444444443
453.0,0.9738888888888887
455.0,1.0494444444444448
457.0,0.9150000000000001
459.0,0.9872222222222221
461.0,0.9750000000000001
463.0,0.9177777777777778
465.0,0.9149999999999999
467.0,0.9383333333333332
469.0,1.0194444444444444
471.0,0.9533333333333334
473.0,0.9049999999999999
475.0,0.8372222222222223
477.0,0.8894444444444445
479.0,0.9527777777777778
481.0,1.0122222222222224
483.0,0.9788888888888887
485.0,0.9694444444444447
487.0,0.8633333333333332
489.0,0.9305555555555556
491.0,0.9072222222222223
493.0,0.9088888888888891
495.0,0.8849999999999999
497.0,0.921666666666667
499.0,0.9827777777777778
501.0,0.9727777777777777
503.0,0.9044444444444445
505.0,0.911111111111111
507.0,0.913888888888889
509.0,0.963888888888889
511.0,0.9211111111111112
513.0,0.9094444444444444
515.0,1.0227777777777773
517.0,0.9766666666666667
519.0,0.9272222222222221
521.0,0.9388888888888889
523.0,0.9316666666666665
525.0,0.9483333333333334
527.0,0.9161111111111113
529.0,0.8877777777777776
531.0,0.9688888888888887
533.0,1.008333333333333
535.0,0.91
537.0,0.808888888888889
539.0,0.9205555555555553
541.0,0.9055555555555556
543.0,0.9211111111111111
545.0,0.9594444444444443
547.0,0.9411111111111111
549.0,0.9377777777777779
551.0,1.0016666666666667
553.0,0.9405555555555557
555.0,0.9050000000000001
557.0,0.9277777777777778
559.0,0.9294444444444444
561.0,0.9544444444444444
563.0,0.9199999999999998
565.0,0.9099999999999998
567.0,0.9511111111111111
569.0,0.9361111111111109
571.0,0.9544444444444443
573.0,0.8827777777777778
575.0,0.9800000000000002
577.0,0.9022222222222221
579.0,0.9511111111111111
581.0,0.9627777777777778
583.0,0.9322222222222224
585.0,0.9211111111111112
587.0,0.9655555555555554
589.0,0.9011111111111112
591.0,0.828888888888889
593.0,0.9849999999999999
595.0,0.9238888888888888
597.0,0.8888888888888891
599.0,0.976111111111111
601.0,1.0522222222222222
603.0,0.967777777777778
605.0,0.8744444444444446
607.0,0.9005555555555557
609.0,0.9627777777777781
611.0,0.9183333333333331
613.0,0.9544444444444445
615.0,0.9811111111111109
617.0,0.9177777777777781
619.0,0.9105555555555557
621.0,1.0200000000000005
623.0,0.86
625.0,0.9538888888888887
627.0,0.9594444444444442
629.0,0.9327777777777777
631.0,0.9066666666666667
633.0,0.8772222222222222
635.0,0.9466666666666667
637.0,0.9294444444444446
639.0,0.8322222222222221
641.0,0.91
643.0,0.9433333333333334
645.0,0.922777777777778
647.0,0.8916666666666665
649.0,0.9305555555555555
651.0,0.9288888888888887
653.0,0.9672222222222223
655.0,0.906111111111111
657.0,0.9388888888888888
659.0,0.95
661.0,1.009444444444444
663.0,0.9194444444444443
665.0,0.8133333333333334
667.0,0.8527777777777777
669.0,0.8633333333333332
671.0,0.9522222222222223
673.0,0.9127777777777778
675.0,0.8894444444444443
677.0,1.0000000000000002
679.0,0.9761111111111113
681.0,0.9044444444444445
683.0,0.9022222222222221
685.0,1.0105555555555554
687.0,0.9716666666666663
689.0,0.9394444444444443
691.0,0.9505555555555555
693.0,0.9461111111111112
695.0,0.9422222222222223
697.0,0.9172222222222222
699.0,0.9205555555555557
701.0,0.9949999999999998
703.0,0.8683333333333335
705.0,0.958333333333333
707.0,0.907222222222222
709.0,0.8516666666666667
711.0,0.885
713.0,0.9661111111111113
715.0,0.9416666666666667
717.0,1.0383333333333333
719.0,0.9572222222222222
721.0,0.9294444444444444
723.0,0.9105555555555557
725.0,0.9400000000000001
727.0,0.9533333333333334
729.0,0.8783333333333336
731.0,0.8888888888888891
733.0,0.9366666666666665
735.0,0.9950000000000002
737.0,0.9616666666666668
739.0,0.9194444444444444
741.0,0.9999999999999999
743.0,1.0061111111111112
745.0,0.9238888888888892
747.0,0.9111111111111113
749.0,0.8616666666666667
751.0,0.883888888888889
753.0,0.9333333333333336
755.0,0.9633333333333332
757.0,0.8644444444444443
759.0,0.8877777777777776
761.0,0.987777777777778
763.0,1.0105555555555557
765.0,0.8811111111111112
767.0,0.8761111111111112
769.0,0.9572222222222224
771.0,1.02
773.0,0.9416666666666669
775.0,0.9166666666666666
777.0,0.9066666666666667
779.0,0.9077777777777778
781.0,0.9661111111111113
783.0,0.9016666666666668
785.0,0.9961111111111107
787.0,0.9966666666666665
789.0,0.9127777777777777
791.0,0.9316666666666664
793.0,0.9066666666666665
795.0,0.923888888888889
797.0,0.9244444444444444
799.0,0.9494444444444445
801.0,0.9849999999999998
803.0,0.9116666666666668
805.0,0.8966666666666664
807.0,0.9944444444444441
809.0,0.9549999999999997
811.0,0.9205555555555555
813.0,0.9222222222222223
815.0,0.9144444444444445
817.0,0.9138888888888893
819.0,0.9044444444444445
821.0,1.02
823.0,0.9438888888888887
825.0,0.8783333333333333
827.0,0.9527777777777781
829.0,0.9211111111111114
831.0,0.9505555555555556
833.0,0.9477777777777777
835.0,0.8894444444444444
837.0,0.9472222222222222
839.0,0.8977777777777778
841.0,0.9355555555555557
843.0,0.9872222222222221
845.0,0.9716666666666671
847.0,0.9211111111111111
849.0,0.9733333333333335
851.0,0.9400000000000002
853.0,0.9611111111111114
855.0,0.7938888888888888
857.0,0.8138888888888889
859.0,0.9122222222222222
861.0,0.9705555555555556
863.0,0.9472222222222224
865.0,0.9111111111111112
867.0,0.8899999999999999
869.0,0.9416666666666665
871.0,0.9666666666666669
873.0,0.9361111111111109
875.0,0.908333333333333
877.0,0.9533333333333331
879.0,0.9433333333333334
881.0,0.995
883.0,0.9266666666666663
885.0,0.9333333333333336
887.0,0.8966666666666666
889.0,0.8594444444444446
891.0,0.9172222222222222
893.0,0.992222222222222
895.0,0.9022222222222223
897.0,0.9516666666666665
899.0,0.9661111111111113
901.0,0.8705555555555555
903.0,0.9666666666666669
905.0,0.8561111111111114
907.0,0.916111111111111
909.0,0.8827777777777778
911.0,1.0099999999999998
913.0,0.9811111111111108
915.0,0.8894444444444445
917.0,0.9472222222222222
919.0,0.8505555555555558
921.0,0.8866666666666665
923.0,0.9899999999999998
925.0,0.9933333333333334
927.0,0.8466666666666668
929.0,0.8666666666666665
931.0,0.9150000000000003
933.0,0.9394444444444446
935.0,0.883888888888889
937.0,0.9288888888888888
939.0,0.992777777777778
941.0,0.9077777777777777
943.0,0.9138888888888886
945.0,0.9211111111111108
947.0,0.9522222222222221
949.0,0.9599999999999997
951.0,0.9266666666666666
953.0,0.9338888888888889
955.0,0.9094444444444444
957.0,0.9777777777777777
959.0,0.9349999999999999
961.0,0.8933333333333333
963.0,0.9022222222222223
965.0,0.9033333333333332
967.0,0.9399999999999997
969.0,0.9094444444444445
971.0,0.9188888888888891
973.0,0.9077777777777778
975.0,0.9472222222222224
977.0,0.878888888888889
979.0,0.94
981.0,0.9805555555555557
983.0,0.9922222222222222
985.0,0.8833333333333333
987.0,0.9416666666666667
989.0,0.8827777777777779
991.0,0.9822222222222223
993.0,0.9916666666666667
995.0,0.9388888888888891
997.0,0.9416666666666663
999.0,0.9477777777777775
1001.0,0.9777777777777776
1003.0,0.9100000000000001
1005.0,0.9466666666666669
1007.0,0.9655555555555553
1009.0,0.911666666666667
1011.0,0.9272222222222223
1013.0,0.883888888888889
1015.0,0.8966666666666666
1017.0,0.9805555555555557
1019.0,0.9388888888888888
1021.0,0.9283333333333331
1023.0,0.9627777777777772
1025.0,0.8744444444444446
1027.0,0.9372222222222221
1029.0,0.9944444444444445
1031.0,0.9144444444444443
1033.0,0.9422222222222223
1035.0,0.9188888888888889
1037.0,1.0016666666666665
1039.0,0.9083333333333333
1041.0,0.908888888888889
1043.0,0.8555555555555554
1045.0,0.901111111111111
1047.0,0.9044444444444444
1049.0,0.9144444444444444
1051.0,0.9383333333333334
1053.0,0.9894444444444443
1055.0,0.9511111111111112
1057.0,0.9705555555555558
1059.0,0.9011111111111113
1061.0,0.8733333333333333
1063.0,0.9344444444444445
1065.0,0.9077777777777778
1067.0,0.84
1069.0,0.867777777777778
1071.0,0.9511111111111111
1073.0,1.0216666666666667
1075.0,0.9583333333333334
1077.0,0.8566666666666668
1079.0,0.9877777777777776
1081.0,0.962777777777778
1083.0,0.8961111111111109
1085.0,0.8705555555555554
1087.0,0.9261111111111109
1089.0,0.9811111111111109
1091.0,0.9366666666666666
1093.0,0.9844444444444447
1095.0,1.038888888888889
1097.0,0.9183333333333333
1099.0,0.8955555555555554
1101.0,0.9261111111111109
1103.0,0.8772222222222221
1105.0,0.9533333333333328
1107.0,0.9777777777777776
1109.0,0.9233333333333332
1111.0,0.8916666666666668
1113.0,0.96
1115.0,1.0022222222222223
1117.0,0.9044444444444446
1119.0,0.9455555555555553
1121.0,0.8844444444444446
1123.0,0.9172222222222223
1125.0,0.8850000000000001
1127.0,0.9005555555555557
1129.0,0.9266666666666666
1131.0,0.9516666666666664
1133.0,0.9577777777777777
1135.0,0.9311111111111112
1137.0,0.8894444444444444
1139.0,0.9472222222222222
1141.0,0.9016666666666666
1143.0,0.9388888888888889
1145.0,0.965
1147.0,0.9561111111111111
1149.0,0.8883333333333335
1151.0,0.8216666666666667
1153.0,0.865
1155.0,1.0444444444444443
1157.0,1.0300000000000002
1159.0,0.9377777777777775
1161.0,0.9044444444444446
1163.0,0.8894444444444445
1165.0,0.9349999999999998
1167.0,0.9138888888888888
1169.0,0.8972222222222223
1171.0,0.8661111111111112
1173.0,0.9783333333333333
1175.0,0.9538888888888889
1177.0,0.952777777777778
1179.0,0.9211111111111112
1181.0,0.9866666666666667
1183.0,0.9550000000000001
1185.0,0.9483333333333333
1187.0,0.8805555555555556
1189.0,0.94
1191.0,0.9372222222222223
1193.0,0.991666666666667
1195.0,0.8894444444444445
1197.0,0.9372222222222223
1199.0,0.9016666666666665
1201.0,0.916111111111111
1203.0,0.931111111111111
1205.0,0.9277777777777778
1207.0,0.9577777777777776
1209.0,0.853888888888889
1211.0,0.8588888888888888
1213.0,0.8872222222222221
1215.0,0.9188888888888886
1217.0,0.9561111111111112
1219.0,0.877222222222222
1221.0,0.8922222222222222
1223.0,0.896111111111111
1225.0,0.9455555555555554
1227.0,0.9777777777777779
1229.0,0.9616666666666667
1231.0,0.9605555555555558
1233.0,1.0100000000000002
1235.0,1.0061111111111112
1237.0,0.9344444444444444
1239.0,0.906666666666667
1241.0,0.9111111111111111
1243.0,0.906111111111111
1245.0,0.9066666666666668
1247.0,1.017777777777778
1249.0,0.9766666666666666
1251.0,0.9411111111111112
1253.0,0.9655555555555554
1255.0,0.9249999999999998
1257.0,0.9316666666666668
1259.0,0.9238888888888889
1261.0,0.9233333333333337
1263.0,0.9455555555555556
1265.0,0.9916666666666664
1267.0,0.8883333333333335
1269.0,0.9422222222222221
1271.0,0.8666666666666668
1273.0,0.8872222222222225
